uid,file,id,label,field,status,source,current
dbt:Text.dbt:16542:ShipDestroyed_Evacuated:chinese,Text.dbt,16542,ShipDestroyed_Evacuated,chinese,译文缺行,Your ship was destroyed! The crew managed to swim to safety on nearby land.,
dbt:Text.dbt:16543:ShipDestroyed_Drowned:chinese,Text.dbt,16543,ShipDestroyed_Drowned,chinese,译文缺行,Your ship was destroyed far from land! The crew drowned in the sea.,
dbt:Text.dbt:16544:_TIP_OFFICE_LEVEL_NOCTX_+0:chinese,Text.dbt,16544,_TIP_OFFICE_LEVEL_NOCTX_+0,chinese,译文缺行,Requires settlement level %d,
dbt:Text.dbt:16545:_TIP_OFFICE_LEVEL_MET_+0:chinese,Text.dbt,16545,_TIP_OFFICE_LEVEL_MET_+0,chinese,译文缺行,Requires settlement level %d - %s is at level %d,
dbt:Text.dbt:16546:_TIP_OFFICE_LEVEL_UNMET_+0:chinese,Text.dbt,16546,_TIP_OFFICE_LEVEL_UNMET_+0,chinese,译文缺行,Requires settlement level %d - %s is only level %d (not yet available),
dbt:Text.dbt:16547:_TIP_OFFICE_INCOME_+0:chinese,Text.dbt,16547,_TIP_OFFICE_INCOME_+0,chinese,译文缺行,Income: %d,
dbt:Text.dbt:16548:_TIP_OFFICE_HELD_BY_+0:chinese,Text.dbt,16548,_TIP_OFFICE_HELD_BY_+0,chinese,译文缺行,Currently held by: %s,
dbt:Text.dbt:16549:_TIP_OFFICE_VACANT_+0:chinese,Text.dbt,16549,_TIP_OFFICE_VACANT_+0,chinese,译文缺行,Currently vacant in %s,
dbt:Text.dbt:16550:_TIP_UPGRADE_PRODUCES_+0:chinese,Text.dbt,16550,_TIP_UPGRADE_PRODUCES_+0,chinese,译文缺行,Produces: %s,
dbt:Text.dbt:16551:_TIP_UPGRADE_GRANTS_MEASURE_+0:chinese,Text.dbt,16551,_TIP_UPGRADE_GRANTS_MEASURE_+0,chinese,译文缺行,Grants measure: %s,
dbt:Text.dbt:16552:_TIP_NAV_JUMP_+0:chinese,Text.dbt,16552,_TIP_NAV_JUMP_+0,chinese,译文缺行,Press F to jump to %s,
dbt:Text.dbt:16553:_TIP_NAV_CYCLE_+0:chinese,Text.dbt,16553,_TIP_NAV_CYCLE_+0,chinese,译文缺行,Press Page Up / Page Down to cycle settlements,
dbt:Text.dbt:16554:_TIP_PENALTY_SEVERITY_+0:chinese,Text.dbt,16554,_TIP_PENALTY_SEVERITY_+0,chinese,译文缺行,Severity: %d / 100,
dbt:Text.dbt:16555:_TIP_TITLE_PRICE_+0:chinese,Text.dbt,16555,_TIP_TITLE_PRICE_+0,chinese,译文缺行,Price: %d,
dbt:Text.dbt:16556:_TIP_TITLE_IMPFAME_+0:chinese,Text.dbt,16556,_TIP_TITLE_IMPFAME_+0,chinese,译文缺行,Imperial fame required: %d,
dbt:Text.dbt:16557:_TIP_TITLE_MAXRES_+0:chinese,Text.dbt,16557,_TIP_TITLE_MAXRES_+0,chinese,译文缺行,Max residence level: %d,
dbt:Text.dbt:16558:_TIP_TITLE_MAXWKS_+0:chinese,Text.dbt,16558,_TIP_TITLE_MAXWKS_+0,chinese,译文缺行,Max workshops: %d,
dbt:Text.dbt:16559:_TIP_LAW_FAVOR_+0:chinese,Text.dbt,16559,_TIP_LAW_FAVOR_+0,chinese,译文缺行,Favor modifier: %+d,
dbt:Text.dbt:16560:_TIP_LAW_EVIDENCE_+0:chinese,Text.dbt,16560,_TIP_LAW_EVIDENCE_+0,chinese,译文缺行,Counts as evidence in court,
dbt:Text.dbt:16561:_TIP_LAW_DURATION_+0:chinese,Text.dbt,16561,_TIP_LAW_DURATION_+0,chinese,译文缺行,Duration: %.0f days,
dbt:Text.dbt:16562:_TIP_ABILITY_SKILLREQ_+0:chinese,Text.dbt,16562,_TIP_ABILITY_SKILLREQ_+0,chinese,译文缺行,Requires skill: %s level %d,
dbt:Text.dbt:16563:_TIP_ABILITY_MINLEVEL_+0:chinese,Text.dbt,16563,_TIP_ABILITY_MINLEVEL_+0,chinese,译文缺行,Minimum character level: %d,
dbt:Text.dbt:16564:_TIP_ABILITY_MAXCOUNT_+0:chinese,Text.dbt,16564,_TIP_ABILITY_MAXCOUNT_+0,chinese,译文缺行,Max per character: %d,
dbt:Text.dbt:16565:_TIP_OFFICE_REPLACED_BY_+0:chinese,Text.dbt,16565,_TIP_OFFICE_REPLACED_BY_+0,chinese,译文缺行,Not at this settlement tier - %s uses %s instead,
dbt:Text.dbt:16566:_TIP_OFFICE_NOT_APPLICABLE_+0:chinese,Text.dbt,16566,_TIP_OFFICE_NOT_APPLICABLE_+0,chinese,译文缺行,Not applicable at this settlement tier (%s),
dbt:Text.dbt:16567:_TIP_BUILDING_PRICE_+0:chinese,Text.dbt,16567,_TIP_BUILDING_PRICE_+0,chinese,译文缺行,Price: %d,
dbt:Text.dbt:16568:_TIP_BUILDING_BUILDTIME_+0:chinese,Text.dbt,16568,_TIP_BUILDING_BUILDTIME_+0,chinese,译文缺行,Build time: %d days,
dbt:Text.dbt:16569:_TIP_BUILDING_LEVEL_+0:chinese,Text.dbt,16569,_TIP_BUILDING_LEVEL_+0,chinese,译文缺行,Level: %d,
dbt:Text.dbt:16570:_TIP_BUILDING_HP_+0:chinese,Text.dbt,16570,_TIP_BUILDING_HP_+0,chinese,译文缺行,Durability: %d HP,
dbt:Text.dbt:16571:PENALTY_FINE:chinese,Text.dbt,16571,PENALTY_FINE,chinese,译文缺行,Fine,
dbt:Text.dbt:16572:PENALTY_ACQUITTAL:chinese,Text.dbt,16572,PENALTY_ACQUITTAL,chinese,译文缺行,Acquittal,
dbt:Text.dbt:16573:PENALTY_NONE:chinese,Text.dbt,16573,PENALTY_NONE,chinese,译文缺行,None,
dbt:Text.dbt:16574:_BUILDBUILDING_OFFICE_+0:chinese,Text.dbt,16574,_BUILDBUILDING_OFFICE_+0,chinese,译文缺行,Office,
dbt:Text.dbt:16575:_BUILDBUILDING_OFFICE_COUNT_+0:chinese,Text.dbt,16575,_BUILDBUILDING_OFFICE_COUNT_+0,chinese,译文缺行,%1n / %2n max in this settlement,
dbt:Text.dbt:16576:_BUILDBUILDING_OFFICE_LOCKED_+0:chinese,Text.dbt,16576,_BUILDBUILDING_OFFICE_LOCKED_+0,chinese,译文缺行,Not available at this settlement tier,
dbt:Text.dbt:16577:_MEASURE_ToggleCityNeeds_NAME_+0:chinese,Text.dbt,16577,_MEASURE_ToggleCityNeeds_NAME_+0,chinese,译文缺行,City Needs,
dbt:Text.dbt:16578:_MEASURE_ToggleCityNeeds_TOOLTIP_+0:chinese,Text.dbt,16578,_MEASURE_ToggleCityNeeds_TOOLTIP_+0,chinese,译文缺行,"View live needs, market stock and price trends for this settlement.",
dbt:Text.dbt:16722:_MEASURE_ToggleSimHistory_NAME_+0:chinese,Text.dbt,16722,_MEASURE_ToggleSimHistory_NAME_+0,chinese,译文缺行,Sim History (Debug),
dbt:Text.dbt:16723:_MEASURE_ToggleSimHistory_TOOLTIP_+0:chinese,Text.dbt,16723,_MEASURE_ToggleSimHistory_TOOLTIP_+0,chinese,译文缺行,Debug: show the recent measure history of this character.,
dbt:Text.dbt:16724:SimHistorySheet_+0:chinese,Text.dbt,16724,SimHistorySheet_+0,chinese,译文缺行,Sim History,
dbt:Text.dbt:16725:_TOOLTIP_FORSALE:chinese,Text.dbt,16725,_TOOLTIP_FORSALE,chinese,译文缺行,Available for purchase:,
dbt:Text.dbt:16579:CityNeedsSheet_+0:chinese,Text.dbt,16579,CityNeedsSheet_+0,chinese,译文缺行,City Needs,
dbt:Text.dbt:16580:_CITYNEEDS_TITLE:chinese,Text.dbt,16580,_CITYNEEDS_TITLE,chinese,译文缺行,City Needs,
dbt:Text.dbt:16581:_CITYNEEDS_TITLE_FOR_+0:chinese,Text.dbt,16581,_CITYNEEDS_TITLE_FOR_+0,chinese,译文缺行,Needs for,
dbt:Text.dbt:16582:_CITYNEEDS_CLOSE:chinese,Text.dbt,16582,_CITYNEEDS_CLOSE,chinese,译文缺行,Close,
dbt:Text.dbt:16583:_CITYNEEDS_CATEGORIES:chinese,Text.dbt,16583,_CITYNEEDS_CATEGORIES,chinese,译文缺行,Daily demand by category,
dbt:Text.dbt:16584:_CITYNEEDS_CAT_FOOD:chinese,Text.dbt,16584,_CITYNEEDS_CAT_FOOD,chinese,译文缺行,Food,
dbt:Text.dbt:16585:_CITYNEEDS_CAT_AMUSEMENT:chinese,Text.dbt,16585,_CITYNEEDS_CAT_AMUSEMENT,chinese,译文缺行,Amusement,
dbt:Text.dbt:16586:_CITYNEEDS_CAT_CLOTHES:chinese,Text.dbt,16586,_CITYNEEDS_CAT_CLOTHES,chinese,译文缺行,Clothes,
dbt:Text.dbt:16587:_CITYNEEDS_CAT_WEAPON:chinese,Text.dbt,16587,_CITYNEEDS_CAT_WEAPON,chinese,译文缺行,Weapon,
dbt:Text.dbt:16588:_CITYNEEDS_CAT_ARMOR:chinese,Text.dbt,16588,_CITYNEEDS_CAT_ARMOR,chinese,译文缺行,Armor,
dbt:Text.dbt:16589:_CITYNEEDS_CAT_ILLNESS:chinese,Text.dbt,16589,_CITYNEEDS_CAT_ILLNESS,chinese,译文缺行,Healthcare,
dbt:Text.dbt:16590:_CITYNEEDS_CAT_SPECIAL:chinese,Text.dbt,16590,_CITYNEEDS_CAT_SPECIAL,chinese,译文缺行,Special,
dbt:Text.dbt:16591:_CITYNEEDS_CAT_LUXORY:chinese,Text.dbt,16591,_CITYNEEDS_CAT_LUXORY,chinese,译文缺行,Luxury,
dbt:Text.dbt:16592:_CITYNEEDS_CAT_SOCIAL:chinese,Text.dbt,16592,_CITYNEEDS_CAT_SOCIAL,chinese,译文缺行,Social,
dbt:Text.dbt:16593:_CITYNEEDS_CAT_REPAIR:chinese,Text.dbt,16593,_CITYNEEDS_CAT_REPAIR,chinese,译文缺行,Repair,
dbt:Text.dbt:16594:_CITYNEEDS_COL_ITEM:chinese,Text.dbt,16594,_CITYNEEDS_COL_ITEM,chinese,译文缺行,Item,
dbt:Text.dbt:16595:_CITYNEEDS_COL_CATEGORY:chinese,Text.dbt,16595,_CITYNEEDS_COL_CATEGORY,chinese,译文缺行,Category,
dbt:Text.dbt:16596:_CITYNEEDS_COL_DEMAND:chinese,Text.dbt,16596,_CITYNEEDS_COL_DEMAND,chinese,译文缺行,Demand,
dbt:Text.dbt:16597:_CITYNEEDS_COL_STOCK:chinese,Text.dbt,16597,_CITYNEEDS_COL_STOCK,chinese,译文缺行,Stock,
dbt:Text.dbt:16598:_CITYNEEDS_COL_PRICE:chinese,Text.dbt,16598,_CITYNEEDS_COL_PRICE,chinese,译文缺行,Price,
dbt:Text.dbt:16599:_CITYNEEDS_COL_TREND:chinese,Text.dbt,16599,_CITYNEEDS_COL_TREND,chinese,译文缺行,Trend (round),
dbt:Text.dbt:16600:_CITYNEEDS_CAT_RESOURCE:chinese,Text.dbt,16600,_CITYNEEDS_CAT_RESOURCE,chinese,译文缺行,Resource,
dbt:Text.dbt:16601:_CITYNEEDS_CAT_GATHERING:chinese,Text.dbt,16601,_CITYNEEDS_CAT_GATHERING,chinese,译文缺行,Raw material,
dbt:Text.dbt:16602:_CITYNEEDS_CAT_INTERMEDIATE:chinese,Text.dbt,16602,_CITYNEEDS_CAT_INTERMEDIATE,chinese,译文缺行,Intermediate,
dbt:Text.dbt:16603:_CITYNEEDS_CAT_OTHER:chinese,Text.dbt,16603,_CITYNEEDS_CAT_OTHER,chinese,译文缺行,Other,
dbt:Text.dbt:16604:_CITYNEEDS_FILTER_ALL:chinese,Text.dbt,16604,_CITYNEEDS_FILTER_ALL,chinese,译文缺行,All,
dbt:Text.dbt:16605:_CITYNEEDS_FILTER_RES:chinese,Text.dbt,16605,_CITYNEEDS_FILTER_RES,chinese,译文缺行,Resources,
dbt:Text.dbt:16606:_CITYNEEDS_PRICE_FMT:chinese,Text.dbt,16606,_CITYNEEDS_PRICE_FMT,chinese,译文缺行,%1t,
dbt:Text.dbt:16607:_CITYNEEDS_RATE_FMT:chinese,Text.dbt,16607,_CITYNEEDS_RATE_FMT,chinese,译文缺行,%1s %2.1f/d,
dbt:Text.dbt:16608:_CITYNEEDS_COL_BUY:chinese,Text.dbt,16608,_CITYNEEDS_COL_BUY,chinese,译文缺行,Buy,
dbt:Text.dbt:16609:_CITYNEEDS_COL_SELL:chinese,Text.dbt,16609,_CITYNEEDS_COL_SELL,chinese,译文缺行,Sell,
dbt:Text.dbt:16610:_CITYNEEDS_COL_TIER:chinese,Text.dbt,16610,_CITYNEEDS_COL_TIER,chinese,译文缺行,Needed by,
dbt:Text.dbt:16611:_CITYNEEDS_COL_SHORTAGE:chinese,Text.dbt,16611,_CITYNEEDS_COL_SHORTAGE,chinese,译文缺行,Status,
dbt:Text.dbt:16612:_CITYNEEDS_COL_REVENUE:chinese,Text.dbt,16612,_CITYNEEDS_COL_REVENUE,chinese,译文缺行,Revenue,
dbt:Text.dbt:16613:_CITYNEEDS_RANK_DESTITUTE:chinese,Text.dbt,16613,_CITYNEEDS_RANK_DESTITUTE,chinese,译文缺行,Destitute,
dbt:Text.dbt:16614:_CITYNEEDS_RANK_POOR:chinese,Text.dbt,16614,_CITYNEEDS_RANK_POOR,chinese,译文缺行,Poor,
dbt:Text.dbt:16615:_CITYNEEDS_RANK_MIDDLE:chinese,Text.dbt,16615,_CITYNEEDS_RANK_MIDDLE,chinese,译文缺行,Middle,
dbt:Text.dbt:16616:_CITYNEEDS_RANK_RICH:chinese,Text.dbt,16616,_CITYNEEDS_RANK_RICH,chinese,译文缺行,Rich,
dbt:Text.dbt:16617:_CITYNEEDS_RANK_WEALTHY:chinese,Text.dbt,16617,_CITYNEEDS_RANK_WEALTHY,chinese,译文缺行,Wealthy,
dbt:Text.dbt:16618:_CITYNEEDS_STATUS_OUT:chinese,Text.dbt,16618,_CITYNEEDS_STATUS_OUT,chinese,译文缺行,out,
dbt:Text.dbt:16619:_CITYNEEDS_STATUS_CRITICAL:chinese,Text.dbt,16619,_CITYNEEDS_STATUS_CRITICAL,chinese,译文缺行,critical,
dbt:Text.dbt:16620:_CITYNEEDS_STATUS_LOW:chinese,Text.dbt,16620,_CITYNEEDS_STATUS_LOW,chinese,译文缺行,low,
dbt:Text.dbt:16621:_CITYNEEDS_STATUS_OK:chinese,Text.dbt,16621,_CITYNEEDS_STATUS_OK,chinese,译文缺行,ok,
dbt:Text.dbt:16622:_CITYNEEDS_STATUS_ABUNDANT:chinese,Text.dbt,16622,_CITYNEEDS_STATUS_ABUNDANT,chinese,译文缺行,abundant,
dbt:Text.dbt:16623:_CITYNEEDS_PANEL_TITLE:chinese,Text.dbt,16623,_CITYNEEDS_PANEL_TITLE,chinese,译文缺行,City Needs,
dbt:Text.dbt:16624:_CITYNEEDS_TITLE_FOR_CITY:chinese,Text.dbt,16624,_CITYNEEDS_TITLE_FOR_CITY,chinese,译文缺行,City Needs - %s,
dbt:Text.dbt:16625:_CITYNEEDS_TIP_TIER_RAW:chinese,Text.dbt,16625,_CITYNEEDS_TIP_TIER_RAW,chinese,译文缺行,Raw material - not consumed directly,
dbt:Text.dbt:16626:_CITYNEEDS_TIP_TIER:chinese,Text.dbt,16626,_CITYNEEDS_TIP_TIER,chinese,译文缺行,"Favoured by %s-class citizens (%d in this settlement). Each typically buys around %.2f per day, suggesting roughly %.2f units of daily demand and about %s gold of revenue per day at current sell prices.",
dbt:Text.dbt:16627:_CITYNEEDS_TIP_TIER_WITH_BLDG:chinese,Text.dbt,16627,_CITYNEEDS_TIP_TIER_WITH_BLDG,chinese,译文缺行,"Favoured by %s-class citizens (%d in this settlement). Each typically buys around %.2f per day, suggesting roughly %.2f units of daily demand and about %s gold of revenue per day at current sell prices. Produced at: %s.",
dbt:Text.dbt:16628:_CITYNEEDS_TIP_STOCK_OUT:chinese,Text.dbt,16628,_CITYNEEDS_TIP_STOCK_OUT,chinese,译文缺行,Out of stock! Demand is %.2f per day - critical shortage,
dbt:Text.dbt:16629:_CITYNEEDS_TIP_STOCK_SHORTAGE:chinese,Text.dbt,16629,_CITYNEEDS_TIP_STOCK_SHORTAGE,chinese,译文缺行,"%d in stock, only %.1f days of supply at current demand (%.2f/day) - shortage",
dbt:Text.dbt:16630:_CITYNEEDS_TIP_STOCK_LOW:chinese,Text.dbt,16630,_CITYNEEDS_TIP_STOCK_LOW,chinese,译文缺行,"%d in stock, %.1f days of supply at current demand (%.2f/day) - low",
dbt:Text.dbt:16631:_CITYNEEDS_TIP_STOCK_OK:chinese,Text.dbt,16631,_CITYNEEDS_TIP_STOCK_OK,chinese,译文缺行,"%d in stock, %.1f days of supply at current demand (%.2f/day) - well supplied",
dbt:Text.dbt:16632:_CITYNEEDS_TIP_STOCK_NO_DEMAND:chinese,Text.dbt,16632,_CITYNEEDS_TIP_STOCK_NO_DEMAND,chinese,译文缺行,%d in stock - no current citizen demand,
dbt:Text.dbt:16633:_CITYNEEDS_TIP_STOCK_EMPTY:chinese,Text.dbt,16633,_CITYNEEDS_TIP_STOCK_EMPTY,chinese,译文缺行,Empty stock and no citizen demand,
dbt:Text.dbt:16634:_CITYNEEDS_TIP_DEMAND_OK:chinese,Text.dbt,16634,_CITYNEEDS_TIP_DEMAND_OK,chinese,译文缺行,Citizens buy about %.2f of this per day. Currently produced by %d workshop(s).,
dbt:Text.dbt:16635:_CITYNEEDS_TIP_DEMAND_NO_PROD_BLDG:chinese,Text.dbt,16635,_CITYNEEDS_TIP_DEMAND_NO_PROD_BLDG,chinese,译文缺行,"Citizens buy about %.2f of this per day, yet no workshop here produces it. Consider building a %s to ease the shortage.",
dbt:Text.dbt:16636:_CITYNEEDS_TIP_DEMAND_NO_PROD:chinese,Text.dbt,16636,_CITYNEEDS_TIP_DEMAND_NO_PROD,chinese,译文缺行,"Citizens buy about %.2f of this per day, but no workshop here produces it.",
dbt:Text.dbt:16637:_CITYNEEDS_TIP_DEMAND_NO_DEMAND_PROD:chinese,Text.dbt,16637,_CITYNEEDS_TIP_DEMAND_NO_DEMAND_PROD,chinese,译文缺行,No direct citizen demand. %d workshop(s) here can produce this.,
dbt:Text.dbt:16638:_CITYNEEDS_TIP_DEMAND_NONE:chinese,Text.dbt,16638,_CITYNEEDS_TIP_DEMAND_NONE,chinese,译文缺行,No direct citizen demand and no producer in this settlement.,
dbt:Text.dbt:16639:_CITYNEEDS_TIP_DEMAND_USED_BY:chinese,Text.dbt,16639,_CITYNEEDS_TIP_DEMAND_USED_BY,chinese,译文缺行, Also used as ingredient by: %s.,
dbt:Text.dbt:16640:_CITYNEEDS_TIP_REVENUE_NONE:chinese,Text.dbt,16640,_CITYNEEDS_TIP_REVENUE_NONE,chinese,译文缺行,No expected daily revenue: either no demand or no sell price for this item.,
dbt:Text.dbt:16641:_CITYNEEDS_TIP_REVENUE:chinese,Text.dbt,16641,_CITYNEEDS_TIP_REVENUE,chinese,译文缺行,Estimated total city revenue per day if the full daily demand from all citizens and workshops is supplied at today's sell price: about %s gold (= %s total daily demand x %s gold per unit). Real sales will be lower because workshops compete and citizens substitute between items.,
dbt:Text.dbt:16642:_CITYNEEDS_POPULATION_LABEL:chinese,Text.dbt,16642,_CITYNEEDS_POPULATION_LABEL,chinese,译文缺行,"%d citizens  -  $C[150,140,130]%d destitute, $C[180,150,110]%d poor, $C[210,210,170]%d middle, $C[230,190,100]%d rich, $C[255,210,110]%d wealthy, $C[140,140,140]%d other",
dbt:Text.dbt:16643:_CITYNEEDS_CAT_USEABLE:chinese,Text.dbt,16643,_CITYNEEDS_CAT_USEABLE,chinese,译文缺行,Useable,
dbt:Text.dbt:16644:_CITYNEEDS_CAT_SUPPLY:chinese,Text.dbt,16644,_CITYNEEDS_CAT_SUPPLY,chinese,译文缺行,Supply,
dbt:Text.dbt:16645:_CITYNEEDS_CAT_ARTIFACT:chinese,Text.dbt,16645,_CITYNEEDS_CAT_ARTIFACT,chinese,译文缺行,Artifact,
dbt:Text.dbt:16646:_CITYNEEDS_CAT_ANIMAL:chinese,Text.dbt,16646,_CITYNEEDS_CAT_ANIMAL,chinese,译文缺行,Animal,
dbt:Text.dbt:16647:_CITYNEEDS_CAT_MEASURE:chinese,Text.dbt,16647,_CITYNEEDS_CAT_MEASURE,chinese,译文缺行,Crafted,
dbt:Text.dbt:16648:_CITYNEEDS_CAT_QUEST:chinese,Text.dbt,16648,_CITYNEEDS_CAT_QUEST,chinese,译文缺行,Quest,
dbt:Text.dbt:16700:UnstuckCharacters:chinese,Text.dbt,16700,UnstuckCharacters,chinese,译文缺行,Unstuck character(s),
dbt:Text.dbt:16701:_MP_UNSTUCK_TITLE:chinese,Text.dbt,16701,_MP_UNSTUCK_TITLE,chinese,译文缺行,Unstuck Characters,
dbt:Text.dbt:16702:_MP_UNSTUCK_PICK_MSG:chinese,Text.dbt,16702,_MP_UNSTUCK_PICK_MSG,chinese,译文缺行,Select which family members are stuck:,
dbt:Text.dbt:16703:_MP_UNSTUCK_CONFIRM_BTN:chinese,Text.dbt,16703,_MP_UNSTUCK_CONFIRM_BTN,chinese,译文缺行,Request Unstuck,
dbt:Text.dbt:16704:_MP_UNSTUCK_CANCEL_BTN:chinese,Text.dbt,16704,_MP_UNSTUCK_CANCEL_BTN,chinese,译文缺行,Cancel,
dbt:Text.dbt:16705:_MP_UNSTUCK_NONE_SELECTED:chinese,Text.dbt,16705,_MP_UNSTUCK_NONE_SELECTED,chinese,译文缺行,Select at least one character.,
dbt:Text.dbt:16706:_MP_UNSTUCK_ASK_TITLE:chinese,Text.dbt,16706,_MP_UNSTUCK_ASK_TITLE,chinese,译文缺行,Unstuck Request,
dbt:Text.dbt:16707:_MP_UNSTUCK_ASK_MSG:chinese,Text.dbt,16707,_MP_UNSTUCK_ASK_MSG,chinese,译文缺行,%1s wants to free %2s stuck character(s). Allow it?,
dbt:Text.dbt:16708:_MP_UNSTUCK_APPROVE_BTN:chinese,Text.dbt,16708,_MP_UNSTUCK_APPROVE_BTN,chinese,译文缺行,Approve,
dbt:Text.dbt:16709:_MP_UNSTUCK_DENY_BTN:chinese,Text.dbt,16709,_MP_UNSTUCK_DENY_BTN,chinese,译文缺行,Deny,
dbt:Text.dbt:16710:_MP_UNSTUCK_JUMP_BTN:chinese,Text.dbt,16710,_MP_UNSTUCK_JUMP_BTN,chinese,译文缺行,Jump to them,
dbt:Text.dbt:16711:_MP_UNSTUCK_WAITING:chinese,Text.dbt,16711,_MP_UNSTUCK_WAITING,chinese,译文缺行,Waiting for other players to approve...,
dbt:Text.dbt:16712:_MP_UNSTUCK_DENIED:chinese,Text.dbt,16712,_MP_UNSTUCK_DENIED,chinese,译文缺行,Unstuck request denied.,
dbt:Text.dbt:16713:_MP_UNSTUCK_DONE:chinese,Text.dbt,16713,_MP_UNSTUCK_DONE,chinese,译文缺行,Characters unstuck.,
dbt:Text.dbt:16714:_MP_SAVE_PLAYERS_HEADER:chinese,Text.dbt,16714,_MP_SAVE_PLAYERS_HEADER,chinese,译文缺行,Player dynasties in this save:,
dbt:Text.dbt:16715:_MP_SAVE_PLAYERS_NONE:chinese,Text.dbt,16715,_MP_SAVE_PLAYERS_NONE,chinese,译文缺行,(no player dynasty info recorded in this save),
dbt:Text.dbt:16716:_MP_BROWSER_JOIN_FAILED:chinese,Text.dbt,16716,_MP_BROWSER_JOIN_FAILED,chinese,译文缺行,Could not join: the room is full or no longer available.,
dbt:Text.dbt:16717:_MP_BROWSER_JOIN_FAILED_FULL:chinese,Text.dbt,16717,_MP_BROWSER_JOIN_FAILED_FULL,chinese,译文缺行,Could not join: the room is full.,
dbt:Text.dbt:16718:_MP_SYS_REFORGED_CONTRIBUTOR:chinese,Text.dbt,16718,_MP_SYS_REFORGED_CONTRIBUTOR,chinese,译文缺行,"%1s, a contributor to the Reforged mod, has entered the lobby.",
dbt:Text.dbt:16719:_CITYNEEDS_SEARCH:chinese,Text.dbt,16719,_CITYNEEDS_SEARCH,chinese,译文缺行,Search:,
dbt:Text.dbt:16720:_CITYNEEDS_HIDE_NODEMAND:chinese,Text.dbt,16720,_CITYNEEDS_HIDE_NODEMAND,chinese,译文缺行,Hide items with no demand,
dbt:Text.dbt:16721:_CITYNEEDS_SHOW_NODEMAND:chinese,Text.dbt,16721,_CITYNEEDS_SHOW_NODEMAND,chinese,译文缺行,Show items with no demand,
dbt:Text.dbt:16726:_TOOLTIP_EXPECTPRICE_+0:chinese,Text.dbt,16726,_TOOLTIP_EXPECTPRICE_+0,chinese,译文缺行,Expect ~%1t/unit,
dbt:Text.dbt:16727:_TOOLTIP_HOSTILE_+0:chinese,Text.dbt,16727,_TOOLTIP_HOSTILE_+0,chinese,译文缺行," $C[255,90,90,255](hostile dynasty)",
dbt:Text.dbt:16728:_FEAST_PEOPLE_+0:chinese,Text.dbt,16728,_FEAST_PEOPLE_+0,chinese,译文缺行,Party Guests,
dbt:Text.dbt:16729:_TRADE_FAVOR_GAIN_+0:chinese,Text.dbt,16729,_TRADE_FAVOR_GAIN_+0,chinese,译文缺行,"$C[90,200,90]Favour +%1i",
dbt:Text.dbt:16730:_MEASURE_BuyTradePermit_NAME_+0:chinese,Text.dbt,16730,_MEASURE_BuyTradePermit_NAME_+0,chinese,译文缺行,Buy Trade Licence,
dbt:Text.dbt:16731:_MEASURE_BuyTradePermit_TOOLTIP:chinese,Text.dbt,16731,_MEASURE_BuyTradePermit_TOOLTIP,chinese,译文缺行,Buy a 24h licence to trade goods at counting houses. Without a valid licence you cannot buy at a kontor.,
dbt:Text.dbt:16732:_KR_PERMIT_NOMONEY:chinese,Text.dbt,16732,_KR_PERMIT_NOMONEY,chinese,译文缺行,Not enough money for a trade licence.,
dbt:Text.dbt:16733:_MEASURE_ManageTradeRoutes_NAME_+0:chinese,Text.dbt,16733,_MEASURE_ManageTradeRoutes_NAME_+0,chinese,译文缺行,Manage Trade Routes,
dbt:Text.dbt:16734:_MEASURE_ManageTradeRoutes_TOOLTIP:chinese,Text.dbt,16734,_MEASURE_ManageTradeRoutes_TOOLTIP,chinese,译文缺行,"As your guild's master, open or close its kontor trade routes.",
dbt:Text.dbt:16735:_MEASURE_ManageTradeRoutes_NOTMASTER:chinese,Text.dbt,16735,_MEASURE_ManageTradeRoutes_NOTMASTER,chinese,译文缺行,Only your guild's elected master may manage its trade routes.,
dbt:Text.dbt:16736:_MEASURE_ManageTradeRoutes_NOROUTES:chinese,Text.dbt,16736,_MEASURE_ManageTradeRoutes_NOROUTES,chinese,译文缺行,Your guild does not run kontor trade routes.,
dbt:Text.dbt:16737:_MEASURE_ManageTradeRoutes_OPENED:chinese,Text.dbt,16737,_MEASURE_ManageTradeRoutes_OPENED,chinese,译文缺行,Your guild's trade routes are now OPEN.,
dbt:Text.dbt:16738:_MEASURE_ManageTradeRoutes_CLOSED:chinese,Text.dbt,16738,_MEASURE_ManageTradeRoutes_CLOSED,chinese,译文缺行,Your guild's trade routes are now CLOSED.,
dbt:Text.dbt:16739:_MEASURE_AldermanFreezeTrade_NAME_+0:chinese,Text.dbt,16739,_MEASURE_AldermanFreezeTrade_NAME_+0,chinese,译文缺行,Freeze Kontor Trade,
dbt:Text.dbt:16740:_MEASURE_AldermanFreezeTrade_TOOLTIP:chinese,Text.dbt,16740,_MEASURE_AldermanFreezeTrade_TOOLTIP,chinese,译文缺行,"As Alderman, freeze or unfreeze all counting-house trade across the land.",
dbt:Text.dbt:16741:_MEASURE_AldermanFreezeTrade_FROZEN:chinese,Text.dbt,16741,_MEASURE_AldermanFreezeTrade_FROZEN,chinese,译文缺行,You freeze all counting-house trade.,
dbt:Text.dbt:16742:_MEASURE_AldermanFreezeTrade_LIFTED:chinese,Text.dbt,16742,_MEASURE_AldermanFreezeTrade_LIFTED,chinese,译文缺行,You lift the counting-house trade freeze.,
